PZZI,20101105,2,2,1.99,2,7800
QABA,20101105,22.96,23.45,22.96,23.22,2100
QADI,20101105,4.58,4.73,4.55,4.66,33400
QBAK,20101105,1.69,1.7,1.6,1.6,76100
QCCO,20101105,4.07,4.13,3.99,4.01,21900
QCLN,20101105,16.3,16.38,16.22,16.27,9500
QCOM,20101105,47.87,48.36,47.4,48.33,20629400
QCOR,20101105,12.94,13.02,12.76,12.84,828900
QCRH,20101105,8.93,9.48,8.54,8.78,11700
QDEL,20101105,12.35,12.46,12.23,12.37,90200
QGEN,20101105,18.75,18.77,18.53,18.68,1215800
QKLS,20101105,5.41,5.67,5.4,5.67,27400
QLGC,20101105,18,18.27,18,18.23,1291700
QLIK,20101105,24.64,24.7,23.07,23.48,488200
QLTI,20101105,5.66,5.69,5.59,5.59,66300
QLTY,20101105,7.75,7.87,7.41,7.41,28600
QNST,20101105,16.08,16.08,15.76,16.01,622700
QQEW,20101105,23.15,23.15,23.02,23.11,25900
QQQQ,20101105,53.7,53.81,53.51,53.67,77937000
QQQX,20101105,14.04,14.16,14.04,14.09,97300
QQXT,20101105,20.49,20.56,20.46,20.5,6600
QSFT,20101105,26.55,26.92,26.13,26.7,528900
QSII,20101105,63.55,64.06,63.48,64.06,196400
QTEC,20101105,25.13,25.14,24.97,25.08,221500
QTWW,20101105,0.51,0.55,0.5,0.52,2038100
QUIK,20101105,5.4,5.65,5.35,5.57,837600
RADA,20101105,2.4,2.52,2.4,2.52,1900
RADS,20101105,19.55,19.73,19.36,19.53,290400
RAIL,20101105,26.02,26.04,25.62,25.71,196400
RAME,20101105,1.54,1.57,1.51,1.56,148400
RAND,20101105,3.48,3.48,3.48,3.48,100
RAVN,20101105,45.55,45.55,45.02,45.3,32700
RBCAA,20101105,22.1,22.1,21.61,21.86,16300
RBCN,20101105,26.6,26.6,23.03,23.1,2633200
RBNF,20101105,2.77,2.8,2.52,2.8,4100
RBPAA,20101105,1.98,2.09,1.8,2.01,7900
RCII,20101105,26.38,26.89,26.22,26.37,262700
RCKB,20101105,11.5,11.57,11.38,11.52,10900
RCKY,20101105,9.31,9.37,9.22,9.37,30600
RCMT,20101105,5.21,5.24,5.2,5.2,2700
RCON,20101105,6.05,6.11,5.86,5.99,9800
RCRC,20101105,21.98,22.42,21.86,22.05,179700
RDCM,20101105,10.42,10.76,10.3,10.55,65900
RDEA,20101105,23.85,23.94,23.22,23.46,48200
RDEN,20101105,23.74,23.74,21.02,21.32,253500
RDI,20101105,5.2,5.3,5.04,5.3,132400
RDNT,20101105,2.2,2.33,2.19,2.33,63600
RDWR,20101105,34.06,34.06,33.26,33.8,304700
RECN,20101105,17.16,17.16,16.8,16.98,129700
REDF,20101105,3.77,3.8,3.45,3.51,366000
REED,20101105,2.18,2.28,2.16,2.28,17800
REFR,20101105,4.23,4.24,4.16,4.24,11900
REGN,20101105,26.87,27.06,26.31,26.53,323700
REIS,20101105,7,7.25,6.91,6.96,13100
RELL,20101105,10.94,10.98,10.86,10.95,97700
RELV,20101105,1.65,1.87,1.65,1.82,15200
RENT,20101105,27.51,27.51,27.02,27.12,24900
REVU,20101105,1.81,1.81,1.53,1.55,120500
REXI,20101105,6.17,6.17,5.8,6.09,72600
REXX,20101105,11.85,11.86,11.24,11.24,520100
RFIL,20101105,6.43,6.5,6,6.5,7000
RFMD,20101105,7.5,7.55,7.4,7.43,6675700
RFMI,20101105,1.19,1.24,1.15,1.2,7000
RGCO,20101105,30.8,30.8,30.8,30.8,100
RGDX,20101105,2.18,2.4,2.01,2.27,16400
RGEN,20101105,3.54,3.71,3.53,3.71,23600
RGLD,20101105,51.49,52.29,51.3,51.66,408200
RGNC,20101105,25.1,26.12,25.1,26.11,588500
RICK,20101105,7.47,7.86,7.42,7.56,186400
RIGL,20101105,8.23,8.29,7.99,8.1,209100
RIMG,20101105,15,15.58,15,15.4,129400
RIMM,20101105,56.19,56.37,54.95,55.66,14665200
RINO,20101105,16.84,16.85,16.36,16.6,561900
RITT,20101105,7.44,7.52,6.9,7.29,143400
RJET,20101105,9.27,9.28,9,9.07,324600
RLOC,20101105,17.56,17.75,17.2,17.48,12000
RLOG,20101105,4.96,4.96,4.65,4.76,20200
RLRN,20101105,14.52,14.64,14.07,14.35,41200
RMBS,20101105,20.2,20.83,20.16,20.68,938900
RMCF,20101105,9.59,9.59,9.5,9.53,3200
RMKR,20101105,1.14,1.2,1.12,1.2,7300
RMTI,20101105,8.55,8.68,8.41,8.68,45000
RMTR,20101105,3.89,3.95,3.76,3.95,60000
RNIN,20101105,1.4,1.4,1.37,1.39,29700
RNOW,20101105,27.34,27.47,26.84,27.3,2566900
RNST,20101105,17.69,17.84,17.14,17.24,41200
RNWK,20101105,3.31,3.52,3.11,3.52,1545500
ROAC,20101105,5.22,5.24,5.2,5.2,13000
ROCK,20101105,9.73,9.86,9.43,9.68,192900
ROCM,20101105,11.42,11.74,11.02,11.55,77300
RODM,20101105,3.06,3.17,2.99,3.16,221600
ROIA,20101105,1.36,1.36,1.04,1.05,20400
ROIAK,20101105,1.02,1.04,0.97,0.98,662600
ROIC,20101105,10,10,9.91,9.93,111400
ROICW,20101105,0.8,0.8,0.8,0.8,6600
ROLL,20101105,35.84,36.5,35.14,35.47,69600
ROMA,20101105,10.22,10.22,10.09,10.16,21800
ROME,20101105,11.05,11.1,11.05,11.05,2400
ROSE,20101105,25.88,29.41,25.79,29.2,2507200
ROSG,20101105,1.41,1.41,1.35,1.37,16800
ROST,20101105,63.49,64.41,63.32,64.25,1419100
ROVI,20101105,52.01,52.22,51.78,52.16,679900
ROYL,20101105,2.08,2.15,2.08,2.14,35000
RP,20101105,27,27.36,26.03,26.74,258300
RPRXD,20101105,1.46,1.65,1.41,1.61,468600
RPTP,20101105,3.42,3.56,3.33,3.53,85700
RRD,20101105,18.5,18.54,18.05,18.18,2230800
RRGB,20101105,17.35,18.78,17.33,18.65,1252000
RRST,20101105,9.07,9.07,8.75,8.89,7400
RSCR,20101105,13.23,13.25,12.57,13.1,5430600
RSOL,20101105,3.14,3.14,2.9,3.11,57000
RSTI,20101105,30.47,30.47,29.29,29.76,224400
RSYS,20101105,9.98,10.07,9.83,10.01,41900
RTEC,20101105,8.2,8.25,8.07,8.2,151900
RTIX,20101105,2.39,2.58,2.39,2.57,203800
RUE,20101105,26.96,27.36,26.57,26.96,139100
RURL,20101105,10.15,10.23,9.9,10.17,46400
RUSHA,20101105,16.97,17.25,16.83,17.16,62600
RUSHB,20101105,15.38,15.79,15.38,15.79,4100
RUTH,20101105,4.82,5.12,4.82,4.97,658700
RVBD,20101105,59.38,60.35,58.52,59.28,1443800
RVSB,20101105,2.16,2.27,2.16,2.23,16500
RVSN,20101105,7.63,7.66,7.56,7.62,33100
RXII,20101105,3.19,3.35,3.14,3.35,96000
RYAAY,20101105,31.35,31.58,31.29,31.52,704600
SAAS,20101105,2.61,2.68,2.61,2.66,117300
SABA,20101105,5.95,5.97,5.82,5.96,122200
SAFM,20101105,43.08,43.35,42.06,42.62,432800
SAFT,20101105,47.8,48.04,47.59,47.92,24300
SAIA,20101105,14.94,15.06,14.83,15.01,47000
SALM,20101105,3,3.06,2.92,3.06,9800
SANM,20101105,12.6,12.75,12.33,12.49,1238900
SANW,20101105,3.24,3.25,3.13,3.19,4200
SAPE,20101105,12.76,12.79,11.74,12.41,4010200
SAPX,20101105,0.7,0.75,0.65,0.66,6400
SASR,20101105,18.54,18.62,17.81,18.2,53300
SATC,20101105,4.25,4.31,4.2,4.31,1600900
SATS,20101105,22.38,22.38,21.36,21.65,372600
SAVB,20101105,7.5,7.7,7.4,7.7,9500
SBAC,20101105,38.78,38.78,37.53,38.43,1978700
SBAY,20101105,10.2,10.2,9.99,10.05,10900
SBCF,20101105,1.24,1.45,1.2,1.24,1752800
SBGI,20101105,8.37,8.47,8.27,8.32,188200
SBIB,20101105,5.86,6.19,5.62,5.88,2844800
SBIBN,20101105,24.88,24.91,24.88,24.9,2100
SBIBW,20101105,1.44,1.72,1.44,1.64,162200
SBLK,20101105,2.92,3.18,2.91,3.16,786600
SBNY,20101105,44.16,44.85,43.85,44.81,256600
SBNYW,20101105,23.28,23.55,23.28,23.55,400
SBSA,20101105,0.79,0.8,0.77,0.78,61800
SBSI,20101105,20,20,19.42,19.88,33500
SBUX,20101105,30.57,31.3,30.35,30.87,18322500
SCBT,20101105,31.08,31.45,30.69,30.84,15000
SCEI,20101105,7.69,8.09,7.69,8,55800
SCHL,20101105,30.24,30.73,30.19,30.41,198800
SCHN,20101105,52.97,54.36,52.96,53.14,346000
SCHS,20101105,14.22,14.28,13.87,14.02,35200
SCIL,20101105,3.41,3.45,3.35,3.4,41200
SCKT,20101105,2.31,2.31,2.14,2.3,2600
SCLN,20101105,3.45,3.45,3.35,3.38,179500
SCMF,20101105,1.57,1.6,1.55,1.57,25000
SCMFO,20101105,6.8,6.8,6.56,6.56,10700
SCMP,20101105,3.45,3.47,3.35,3.47,13500
SCMR,20101105,31.6,31.79,31.38,31.5,104600
SCOK,20101105,8.02,8.68,7.97,8.55,302200
SCON,20101105,1.67,1.69,1.65,1.69,19600
SCOR,20101105,22.35,22.75,22.28,22.51,300300
SCSC,20101105,30.33,30.33,29.56,29.82,62800
SCSS,20101105,8.92,8.92,8.66,8.79,444700
SCVL,20101105,24.47,24.95,23.64,24.58,61800
SDIX,20101105,1.67,1.67,1.63,1.63,900
SDTH,20101105,6.29,6.35,6.22,6.32,105500
SEAC,20101105,8.63,8.67,8.27,8.34,109500
SEED,20101105,9.38,9.46,9.19,9.25,395000
SEIC,20101105,23.05,23.43,23.01,23.36,596600
SENEA,20101105,22.97,23.09,22.39,22.85,95300
SENEB,20101105,22.89,22.89,22.89,22.89,100
SERV,20101105,2.49,2.54,2.49,2.49,1700
SFLY,20101105,30.22,30.59,30.02,30.52,209100
SFNC,20101105,28.95,29,28.85,28.93,47600
SFSF,20101105,27.76,28.56,27.75,28.27,1383300
SFST,20101105,6.76,6.76,6.76,6.76,600
SGC,20101105,10.85,11.08,10.85,11,11600
SGEN,20101105,14.92,15.05,14.56,14.71,804900
SGI,20101105,7.73,7.89,7.46,7.52,367500
SGMA,20101105,5.8,6,5.8,6,3100
SGMO,20101105,4.24,4.3,4.08,4.17,171200
SGMS,20101105,8.18,8.18,7.8,7.87,1611300
SGRP,20101105,1.05,1.05,1.05,1.05,5100
SHBI,20101105,9.75,10.61,9.75,10.46,24700
SHEN,20101105,19.73,19.92,19.41,19.92,31300
SHFL,20101105,9.84,9.84,9.57,9.65,258000
SHIP,20101105,1.17,1.23,1.17,1.2,250100
SHIPW,20101105,0.02,0.04,0.02,0.04,197500
SHLD,20101105,74.23,75.14,73.08,73.34,660100
SHLM,20101105,22.13,22.66,22.06,22.31,131300
SHLO,20101105,11.42,12.24,11.41,12.2,15500
SHMR,20101105,13.85,13.89,13.85,13.87,60300
SHOO,20101105,41,41.25,40.48,40.88,362500
SHOR,20101105,6.34,6.49,6.23,6.47,245300
SHPGY,20101105,73.88,74.3,72.89,73.08,680200
SIAL,20101105,66,66.01,65.04,65.34,557300
SIEB,20101105,2.4,2.4,2.36,2.4,3300
SIFY,20101105,2.08,2.08,1.91,2,405600
SIGA,20101105,13.49,13.58,13.14,13.22,322600
SIGI,20101105,17.65,17.76,17.48,17.59,92200
SIGM,20101105,11.68,11.79,11.6,11.66,169400
SILC,20101105,15.42,15.49,15.35,15.44,22100
SIMG,20101105,6.69,6.78,6.52,6.66,1290200
SIMO,20101105,4.57,4.85,4.57,4.64,418300
SINA,20101105,58.75,60.36,58.43,59.14,1200700
SINO,20101105,2.54,2.65,2.42,2.48,19800
SIRI,20101105,1.49,1.53,1.49,1.53,85908400
SIRO,20101105,38.32,38.44,37.77,38.06,186600
SIVB,20101105,45.99,47.19,45.52,47.17,639700
SIVBO,20101105,24.62,24.65,24.33,24.65,1900
SKBI,20101105,8.14,8.28,8.07,8.11,22400
SKYW,20101105,15.66,15.95,15.66,15.88,197000
SLAB,20101105,41.57,41.91,41.34,41.68,366400
SLGN,20101105,34.43,34.99,34.28,34.41,1251100
SLP,20101105,2.92,3.09,2.9,3.01,40000
SLRC,20101105,23.12,23.5,22.97,23.11,867300
SLTC,20101105,5.39,5.53,5.03,5.08,2400
SLTM,20101105,2.23,2.39,2.14,2.25,154500
SLXP,20101105,38.11,38.25,37.62,37.8,1085000
SMBL,20101105,3.51,3.65,3.5,3.64,539700
SMCI,20101105,11.59,11.64,11.31,11.4,81900
SMED,20101105,4.02,4.32,4.02,4.28,86400
SMHG,20101105,6.25,6.31,6.13,6.27,17000
SMIT,20101105,2.95,3,2.95,2.99,4900
SMMF,20101105,4.05,4.15,4.05,4.13,2000
SMOD,20101105,7.77,7.77,7.53,7.56,724600
SMRT,20101105,9.81,9.94,9.76,9.82,77700
SMSC,20101105,25.9,26.37,25.43,26.32,116700
SMSI,20101105,15.05,15.23,14.7,15.13,873500
SMT,20101105,12.14,12.46,12.04,12.45,525500
SMTB,20101105,3.71,3.75,3.68,3.75,41500
SMTC,20101105,22.33,22.68,22.19,22.62,698900
SMTX,20101105,4.03,4.1,3.91,4.03,183200
SNAK,20101105,3.96,4.17,3.93,4.17,163700
SNBC,20101105,4.15,4.18,4.08,4.15,95200
SNCR,20101105,27.17,27.9,26.65,27,489300
SNDA,20101105,39.91,40.17,39.82,40.12,159100
SNDK,20101105,40.65,42.44,40.5,41.31,12895100
SNFCA,20101105,1.78,1.78,1.78,1.78,1200
SNHY,20101105,34,34,33.65,33.96,32900
SNIC,20101105,12.05,12.8,11.94,12.72,1287700
SNMX,20101105,5.1,5.35,5.01,5.33,71600
SNPS,20101105,25.74,25.85,25.63,25.84,720600
SNSS,20101105,0.32,0.32,0.31,0.31,1179300
SNSTA,20101105,17.5,18.95,17.5,17.52,900
SNTA,20101105,3.68,3.68,3.5,3.55,90900
SNTS,20101105,3.36,3.4,3.3,3.34,681500
SOCB,20101105,3.32,3.7,3.32,3.7,300
SODA,20101105,32.03,32.25,30,31.88,1471600
SOFO,20101105,13.24,14,13.24,14,5600
SOHU,20101105,74.05,74.63,73.52,74.05,334600
SOLF,20101105,10.75,11.06,10.66,11.03,3627700
SOLR,20101105,8.75,8.99,8.74,8.84,2830700
SOMX,20101105,2.59,3.36,2.59,3.19,3707300
SONA,20101105,7.82,7.82,7.26,7.3,23100
SONC,20101105,9.4,9.55,9.39,9.42,985500
SONE,20101105,5.88,6.09,5.88,5.96,717600
SONO,20101105,31.9,33.22,31.52,33.01,260400
SONS,20101105,2.82,2.83,2.73,2.79,3377000
SORL,20101105,9.7,9.83,9.6,9.76,121700
SOXX,20101105,52.84,53.46,52.81,53.22,148800
SPAN,20101105,14.6,14.77,14.6,14.75,8000
SPAR,20101105,5.42,5.55,5.41,5.52,159900
SPBC,20101105,9.38,9.49,9.38,9.38,15800
SPCHA,20101105,2.24,2.24,2.24,2.24,200
SPCHB,20101105,2.53,2.54,2.4,2.42,1700
SPEC,20101105,15.02,15.67,14.94,15.64,53500
SPEX,20101105,0.82,0.82,0.77,0.78,80400
SPIL,20101105,5.6,5.6,5.52,5.54,633000
SPIR,20101105,5.95,6.06,5.69,6.05,66900
SPLS,20101105,20.81,20.97,20.66,20.78,4292000
SPMD,20101105,6.31,6.34,6.1,6.22,206800
SPNC,20101105,5.13,5.14,4.96,5.09,64600
SPNS,20101105,2.44,2.5,2.44,2.5,700
SPPI,20101105,4.5,4.5,4.13,4.41,385300
SPPR,20101105,1.62,1.73,1.62,1.63,23300
SPPRO,20101105,25.5,25.5,25.5,25.5,200
SPRD,20101105,15.7,16.2,15.69,16.09,574500
SPRO,20101105,2.31,2.5,2.31,2.5,5500
SPRT,20101105,6.12,6.39,6.04,6.36,587600
SPSC,20101105,13.37,13.69,13.2,13.56,19800
SPTN,20101105,16.03,16.09,15.82,15.92,65500
SPU,20101105,5.75,5.75,5.62,5.64,65000
SPWRA,20101105,14.15,14.55,14.03,14.32,1696200
SPWRB,20101105,13.7,14.11,13.68,13.89,511600
SQI,20101105,12.4,12.45,11.5,12,33300
SQNM,20101105,6.74,7.31,6.71,7.14,3635200
SQQQ,20101105,33.38,33.73,33.19,33.43,508600
SRCE,20101105,18.99,19.09,18.79,18.93,35900
SRCL,20101105,72.98,73.17,72.07,72.39,411200
SRDX,20101105,12.36,12.49,12.15,12.41,43900
SRLS,20101105,3.81,3.87,3.77,3.84,9600
SRSL,20101105,9.2,9.23,8.75,9.12,76900
SSBI,20101105,6.12,6.4,6.12,6.4,4700
SSFN,20101105,6.81,7.5,6.81,7.5,9100
SSNC,20101105,17.39,17.58,17.24,17.53,134900
SSRI,20101105,25.38,26.24,25,25.58,2039000
SSRX,20101105,16,16.23,15.77,16.07,134700
SSYS,20101105,31.99,32.24,31.5,31.65,73200
STAA,20101105,5.38,5.5,5.2,5.48,82600
STAN,20101105,17.71,18,17.51,17.86,37400
STBA,20101105,21,21.81,20.85,21.15,96700
STBC,20101105,9.5,9.6,9.47,9.6,56000
STEC,20101105,17.33,18.22,17.07,17.93,3238900
STEI,20101105,5.77,5.83,5.72,5.77,130000
STEL,20101105,14.15,14.34,13.66,13.72,25600
STEM,20101105,0.9,0.9,0.87,0.88,624100
STFC,20101105,16.63,16.67,16.41,16.62,13700
STKL,20101105,7.11,7.35,7.1,7.19,677900
STLD,20101105,15.88,16.11,15.63,15.93,4537500
STLY,20101105,3.66,3.7,3.6,3.65,4900
STMP,20101105,15.2,15.91,15.03,15.1,276400
STND,20101105,12.93,12.95,12.93,12.95,1400
STNR,20101105,41.88,42.41,41.82,42.33,40200
STON,20101105,27.5,27.98,27.3,27.47,60500
STRA,20101105,132.8,135.91,132.8,135.57,119700
STRC,20101105,3.1,3.1,3.1,3.1,1600
STRL,20101105,13.55,13.65,13.32,13.48,49100
STRM,20101105,1.35,1.35,1.27,1.32,15200
STRN,20101105,6.91,6.91,6.91,6.91,100
STRS,20101105,8.79,8.99,8.65,8.82,2600
STRT,20101105,31.95,33.07,31.64,33.07,1500
STRZ,20101105,0.96,1,0.96,1,1900
STSA,20101105,0.53,0.55,0.53,0.54,223900
STX,20101105,14.89,15.32,14.75,15.32,8504000
STXS,20101105,4.02,4.1,4,4.04,83700
SUBK,20101105,25.54,25.74,25.06,25.12,19100
SUMR,20101105,7.34,7.38,7.04,7.07,155000
SUNH,20101105,9.5,9.58,9.21,9.37,1413800
SUPG,20101105,2.75,2.76,2.73,2.74,259300
SUPR,20101105,0.73,0.79,0.73,0.77,113200
SUPX,20101105,25.79,25.79,24.89,25.64,33500
SURG,20101105,3.48,3.57,3.4,3.55,113200
SURW,20101105,8.93,9.25,8.88,9.14,36800
SUSQ,20101105,8.28,8.63,8.11,8.25,1115800
SUSS,20101105,14.15,14.15,13.81,13.93,23700
SUTR,20101105,2.05,2.12,2.03,2.09,109000
SVA,20101105,4.01,4.08,4,4.05,184400
SVBI,20101105,3.83,3.83,3.46,3.47,7300
SVLF,20101105,1.12,1.13,1.09,1.11,36000
SVNT,20101105,12.25,12.25,11.68,11.73,3963400
SVVS,20101105,24.11,24.11,23.63,23.87,319000
SWHC,20101105,3.78,3.85,3.78,3.83,488500
SWIR,20101105,12.1,12.1,11.02,11.36,789500
SWKS,20101105,23.76,24.68,23.6,24.17,8175200
SXCI,20101105,39.73,39.94,38.71,38.84,547700
SYBT,20101105,25.3,25.3,24.58,25,20200
SYKE,20101105,18.14,18.35,17.56,18.14,258600
SYMC,20101105,17.3,17.64,16.99,17.2,16357700
SYMM,20101105,6.51,6.68,6.4,6.43,112900
SYMS,20101105,7.14,7.33,7.07,7.07,12300
SYMX,20101105,1.03,1.15,0.93,0.99,550700
SYNA,20101105,29.15,29.25,28.93,29.16,542600
SYNM,20101105,1.96,1.97,1.93,1.95,251100
SYNO,20101105,15.61,16,15.54,15.98,25800
SYNT,20101105,51.41,51.81,51.1,51.63,69400
SYPR,20101105,3.74,3.76,3.74,3.74,5900
SYUT,20101105,11.64,11.76,11.2,11.53,187500
TACT,20101105,8.68,9.3,8.68,9.14,39300
TASR,20101105,4.12,4.2,4.07,4.11,272800
TAST,20101105,7.08,7.08,6.88,6.95,71300
TATT,20101105,6.52,6.75,6.52,6.74,500
TAXI,20101105,8.63,8.78,8.6,8.61,50200
TAYC,20101105,12.4,12.65,12.16,12.32,61200
TAYCP,20101105,24.79,24.8,24.79,24.8,1000
TAYD,20101105,4.74,5,4.72,5,6900
TBAC,20101105,3.16,3.29,3.16,3.29,2200
TBBK,20101105,8.45,8.8,8.33,8.56,75500
TBNK,20101105,17.5,18.03,17.5,17.8,266700
TBSI,20101105,4.21,4.33,4.21,4.31,46200
TBUS,20101105,1.62,1.65,1.6,1.65,29100
TCAP,20101105,17.13,17.6,17,17.53,147600
TCBI,20101105,19.54,20.29,19.21,19.85,252900
TCBK,20101105,15.35,15.45,15.14,15.2,18700
TCCO,20101105,11.07,11.48,11.06,11.39,4800
TCHC,20101105,3.61,3.67,3.53,3.66,7100
TCLP,20101105,47.1,48,46.83,47.65,185900
TCRD,20101105,12.9,12.9,12.75,12.79,12100
TDBK,20101105,1.19,1.19,1.19,1.19,700
TDSC,20101105,28.29,28.33,26.75,27.3,154700
TEAM,20101105,8.29,8.3,8.29,8.29,11900
TEAR,20101105,2.8,2.9,2.8,2.84,7300
TECD,20101105,45.15,46.59,45.1,46.2,987900
TECH,20101105,60.48,60.56,59.74,60.21,176000
TECUA,20101105,13.1,13.89,12.79,13.64,118600
TECUB,20101105,12.55,12.77,12.3,12.66,900
TELK,20101105,0.84,0.86,0.81,0.81,157000
TELOZ,20101105,2.15,2.29,2.03,2.14,15100
TESO,20101105,14.18,14.18,13.89,13.97,59000
TESS,20101105,16.12,16.18,15.5,15.83,26500
TEVA,20101105,51.04,51.28,50.57,50.77,9735300
TFONY,20101105,15.77,15.9,15.7,15.72,2700
TFSL,20101105,9.11,9.14,8.94,8.98,485400
TGA,20101105,13.05,14.66,13.05,14.63,1059900
TGAL,20101105,0.49,0.5,0.46,0.49,39300
TGE,20101105,3.58,3.65,3.54,3.62,7700
TGIS,20101105,1.65,1.66,1.56,1.65,7700
THFF,20101105,31.85,31.96,31.4,31.56,21800
THLD,20101105,1.28,1.28,1.21,1.27,69400
THMD,20101105,15.1,15.1,15,15,62600
THOR,20101105,33,33.36,32.87,33.18,1321100
THQI,20101105,3.99,4.18,3.98,4.16,1274200
THRD,20101105,21.26,21.75,21.26,21.75,20800
THRX,20101105,20.96,20.99,20.46,20.66,211700
THTI,20101105,3.75,3.75,3.5,3.54,2900
TIBB,20101105,0.34,0.34,0.33,0.34,47700
TIBX,20101105,20.12,20.2,19.79,20.02,2369200
TICC,20101105,10.96,11.26,10.96,11.2,342500
TIER,20101105,5.7,5.7,5.68,5.68,16100
TIGR,20101105,4.55,4.6,4.55,4.6,12600
TIII,20101105,1.36,1.39,1.33,1.38,13000
TINY,20101105,4.51,4.62,4.43,4.61,99100
TISA,20101105,1.03,1.08,0.97,1.03,3100
TISI,20101105,20.6,20.6,19.73,20.08,169600
TITN,20101105,20.49,20.94,20.35,20.75,141500
TIVO,20101105,11.5,11.51,10.99,11.16,2927800
TKLC,20101105,13.75,13.98,13.42,13.6,399400
TLAB,20101105,6.92,6.95,6.85,6.89,6587300
TLCR,20101105,23.62,23.69,23.15,23.48,541700
TLEO,20101105,32.32,32.58,31.87,32.24,326700
TLF,20101105,4.65,4.68,4.65,4.68,15100
TLGD,20101105,8.22,8.3,7.84,8.29,44000
TLVT,20101105,26.12,26.12,25.65,25.82,104800
TMNG,20101105,2.23,2.34,2.23,2.34,1000
TMRK,20101105,11.5,11.77,11.4,11.62,781700
TNAV,20101105,7.16,7.18,6.81,6.88,114300
TNCC,20101105,3.86,3.92,3.76,3.89,32900
TNDM,20101105,14.63,14.95,14.56,14.72,350500
TNGN,20101105,2.91,3,2.81,2.89,11700
TO,20101105,6.66,6.68,6.59,6.59,300
TOBC,20101105,23.75,24.13,23.11,23.7,27200
TOFC,20101105,7.48,7.5,7.3,7.41,11900
TOMO,20101105,3.9,3.91,3.89,3.89,167300
TOPS,20101105,0.73,0.75,0.68,0.75,43300
TORM,20101105,12.28,12.88,11.66,12.18,148700
TOWN,20101105,15.97,16.2,15.75,16.2,40200
TPCG,20101105,28.19,28.29,27.72,28,153800
TPGI,20101105,4.35,4.52,4.18,4.5,61400
TQNT,20101105,10.53,10.68,10.45,10.65,3637500
TQQQ,20101105,142.08,142.76,140.7,141.91,296900
TRAD,20101105,5.75,6.25,5.75,6.09,952900
TRAK,20101105,18.54,18.81,18.21,18.45,288200
TRCI,20101105,3.52,3.58,3.52,3.55,5000
TRCR,20101105,17.75,17.84,17.45,17.74,14000
TREE,20101105,7.28,7.61,7.1,7.48,9900
TRGL,20101105,16.29,16.38,15.8,15.96,302300
TRGT,20101105,25.33,25.33,22.92,23.31,145500
TRIB,20101105,7.6,7.69,7.58,7.59,44000
TRID,20101105,1.91,1.91,1.83,1.9,597900
TRIT,20101105,13.79,14.24,13.36,14.13,110800
TRLG,20101105,18.69,19.14,18.61,19,550100
TRMB,20101105,37.89,38.19,37.45,37.91,630800
TRMD,20101105,6.79,6.84,6.73,6.81,27000
TRMK,20101105,23.09,23.67,22.99,23.54,292000
TRMS,20101105,2.65,2.68,2.63,2.66,18900
TROW,20101105,59.06,60.52,58.8,60.46,2941800
TRS,20101105,16.25,16.36,16.07,16.29,168200
TRST,20101105,5.75,5.84,5.7,5.8,191400
TRUE,20101105,1.24,1.33,1.23,1.33,4600
TSBK,20101105,3.85,4.09,3.85,4,4100
TSCM,20101105,3.01,3.05,2.92,3.01,183700
TSCO,20101105,41.07,42.78,41,41.69,971400
TSEM,20101105,1.65,1.69,1.62,1.66,1086000
TSLA,20101105,24.87,24.97,23.72,24.44,1010900
TSON,20101105,2.35,2.4,2.34,2.37,28200
TSPT,20101105,6.12,6.2,6.1,6.14,48300
TSRA,20101105,20.76,21.41,20.55,21.2,642900
TSRI,20101105,2.2,2.33,2.2,2.33,4500
TSRX,20101105,3.34,3.34,3.16,3.18,27700
TSTC,20101105,12.32,12.8,12.25,12.8,203500
TSTF,20101105,0.52,0.58,0.52,0.58,1400
TSTY,20101105,6.51,6.61,6.51,6.61,4400
TSYS,20101105,5.15,5.49,5.05,5.09,2188400
TTEC,20101105,17.37,17.58,17.22,17.37,168000
TTEK,20101105,21.84,21.94,21.54,21.68,332400
TTES,20101105,34.57,34.69,34.42,34.63,65500
TTGT,20101105,5.21,5.23,5.11,5.13,29300
TTHI,20101105,2.88,2.96,2.74,2.87,25900
TTMI,20101105,13,13.98,12.85,13.63,2448200
TTPA,20101105,6.41,6.43,6.41,6.42,107900
TTWO,20101105,11.23,11.23,10.99,11.13,1203300
TUES,20101105,5.16,5.24,5.06,5.21,217500
TUNE,20101105,2.89,2.91,2.89,2.9,172900
TWER,20101105,3.13,3.68,3.07,3.53,1081000
TWGP,20101105,25.34,25.66,25.05,25.61,270400
TWIN,20101105,22.7,23.49,22.39,23.25,107500
TWMC,20101105,1.65,1.84,1.64,1.77,18000
TWTC,20101105,17.61,17.63,17.21,17.3,2670600
TXCC,20101105,2.2,2.25,2.18,2.25,26700
TXRH,20101105,16.03,16.19,15.93,16.06,592000
TYPE,20101105,10.85,11,10.52,10.93,120200
TZOO,20101105,35.59,35.59,33.37,33.61,214500
UACL,20101105,15.5,15.65,15.36,15.37,5200
UBCP,20101105,8.23,8.25,8.23,8.25,1400
UBFO,20101105,4.7,4.9,4.7,4.9,2400
UBNK,20101105,14.3,14.48,14.11,14.37,31900
UBOH,20101105,8.99,9.01,8.99,9,1400
UBSH,20101105,13.51,13.75,13.47,13.47,28400
UBSI,20101105,28.82,29.92,28.74,28.95,249300
UCBA,20101105,6.85,6.85,6.85,6.85,200
